match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31216,2026-09-12,2026,Arsenal,Sunderland,2517,Martin Odegaard,AMC,a,86,0,0,0,5,0,0.7323798537254333,0.7828091382980347,0.0504292249679565,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,7526,Martín Zubimendi,Sub,a,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,5304,Mikel Merino,Sub,a,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,12272,Myles Lewis-Skelly,DMC,a,47,0,0,0,0,0,0.0,0.8399567604064941,0.8399567604064941,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,8129,Riccardo Calafiori,DL,a,90,0,0,0,0,0,0.0,0.4972042739391327,0.4120883643627167,1.0,0.0,0.0851159170269966,0.08511591702699661
31216,2026-09-12,2026,Sunderland,Arsenal,9789,Brian Brobbey,FW,h,90,0,1,0,1,0,0.0093891071155667,0.0392250902950763,0.0298359841108322,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,13715,Dan Ballard,DC,h,90,0,1,0,1,0,0.0298359841108322,0.049940962344408,0.0201049800962209,1.0,0.0,0.0209592822939157,0.02095928229391575
31216,2026-09-12,2026,Sunderland,Arsenal,8651,Enzo Le Fée,AMC,h,90,0,0,0,2,0,0.5396151542663574,0.5788402557373047,0.0298359841108322,3.0,0.0,0.7899388791993259,0.028770041652023792
31216,2026-09-12,2026,Sunderland,Arsenal,204,Granit Xhaka,DMC,h,90,0,1,0,3,0,0.5186235904693604,0.049940962344408,0.049940962344408,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,5261,Kevin Danso,DC,h,90,0,0,0,1,0,0.0201049800962209,0.0294940862804651,0.0294940862804651,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,12336,Malick Fofana,Sub,h,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,14424,Nilson Angulo,AML,h,71,0,0,0,0,0,0.0,0.0504711270332336,0.0504711270332336,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,13716,Noah Sadiki,DMC,h,90,0,0,0,0,0,0.0,0.0298359841108322,0.0,1.0,0.0,0.0298359841108322,0.029835984110832214
31216,2026-09-12,2026,Sunderland,Arsenal,5659,Nordi Mukiele,DR,h,90,0,1,0,0,0,0.0,0.5390849709510803,0.0298359841108322,4.0,0.0,1.0848547648638487,1.0848547648638487
31216,2026-09-12,2026,Sunderland,Arsenal,7432,Reinildo,DL,h,90,0,0,1,0,0,0.0,0.0201049800962209,0.0201049800962209,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,13712,Robin Roefs,GK,h,90,0,0,0,0,0,0.0,0.0201049800962209,0.0201049800962209,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Sunderland,Arsenal,5680,Thomas Meunier,AMR,h,77,0,0,0,0,0,0.0,0.1112167239189148,0.0093891071155667,3.0,0.0,0.1447376832365989,0.14473768323659897
31216,2026-09-12,2026,Sunderland,Arsenal,7148,Wilson Isidor,Sub,h,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,8327,Bruno Guimarães,DMC,a,61,0,0,0,0,0,0.0,0.0176563169807195,0.0176563169807195,0.0,0.0,0.0,0.0
31224,2026-09-19,2026,Arsenal,Brighton,7322,Bukayo Saka,AMR,a,82,0,0,0,3,0,0.1764924526214599,0.6827762126922607,0.0176563169807195,2.0,0.0,0.6651198752224444,0.6651198752224445
